ID,Part Number,Nomenclature ,QPA,QPE,GE NEG,Finished Part Supplier ,Engine Program,Engine Model,2015 QTY,Part Type,RM-Type,R/M Supplier,Plant,Yield ,Billet Diameter,Weight,Weight Type,Alloy,Spec,Flash Welding Permitted?,"Extend, Remove, or Negotiate?", R/M Unit Price 2014 , R/M Unit Price 2015 ,PO Amended  Y/N?, 2015 RM Delta , 2015 Material Deflation , 2015 Material Extended Value ,Machine Part Comments,NPI  - Leap/PP,Chip Revert  Part?
710,1804M44P03,"SEAL, INNER AFT(GE90)",,,Yes,24185-Liming,,,682,1804M44PP03,Forging_Ring_Seamless_or_Welded_W,PCC,Carlton,1=60,0,0,0,0,0,,, $294.67 , $277.97 ,Yes, $(16.70), $(16.70)," $(8,543.76)",Raw Material adjustment not made in 2014.  Made 2014 and 2015 raw material adjustements.  71 pieces in 2014.  addiotnal $710 in defaltion for 2014,,
711,1963M17P01,"NUT,PL,RND-OTR",,,Yes,24185-Liming,GE90,,150,1963M17P01,Forging_Ring_Seamless_or_Welded_W,PCC,Carlton,1=3,0,0,0,0,0,,, $511.94 , $501.70 ,Yes, $(10.24), $(10.24)," $(1,152.00)",,,
712,1963M30G01,"COV,SUMP-#5 BRG",,,Yes,24185-Liming,GE90,,183,4013522-346P01,Forging_Ring_Seamless_or_Welded_W,PCC,Carlton,1=1,0,0,0,0,0,,," $3,505.39 "," $3,418.80 ",Yes, $(86.59), $(86.59)," $(11,884.48)",,,
713,2082M18G02,GE90 HPT CASE,,,Yes,24185-Liming,,,0,4013431-062P04,Forging_Ring_Seamless_or_Welded_W,PCC,Carlton,1=1,0,0,0,0,0,,," $18,724.00 "," $18,349.25 ",Yes, $(374.75), $(374.75), $-   ,,,
714,2480M91G01,P20 SPINNER CONE ASSY,,,Yes,24185-Liming,PP20,,11,2475M27P01,Forging_Ring_Seamless_or_Welded_W,PCC,Carlton,1=1,0,0,0,0,0,,," $2,331.00 "," $2,331.00 ",Yes, $-   , $-   , $-   ,No Amendment Made - Material remains flat - Forging team working NNS LTA's Q3 2015 (Katie Shaw),,
715,9365M24P02,HPT S1 RETAINER:,,,Yes,24185-Liming,LM6000,,59,4013083-508P04,Forging_Ring_Seamless_or_Welded_W,PCC,Carlton,1=4,12,67.5,Yielded,718R,C50TF37,,," $1,317.84 "," $1,291.48 ",Yes, $(26.36), $(26.36)," $(1,166.43)",Need pricing for carlton part 178M21P01 on same po 90g08111. Updated 9SJ04223,,
716,9977014-067P01,GE90-115B CASE,,,Yes,24185-Liming,LM2500,,0,4013471-531P01,Forging_Ring_Seamless_or_Welded_W,PCC,Carlton,1=1,0,0,0,0,0,,," $38,130.00 "," $36,620.42 ",Yes," $(1,509.58)"," $(1,509.58)", $-   ,,,
717,L44628G04,"SHRD, F/B IGV",,,Yes,24185-Liming,LM6000,,2,L44628G06IT2,Forging_Ring_Seamless_or_Welded_W,PCC,Carlton,1=1,0,0,0,0,0,,, $195.63 , $191.72 ,Yes, $(3.91), $(3.91), $(5.86),No F59 on PO  90H01270. F59 Added.  Need to create a new Purchase Order. 2014 Raw material adjustement incorporated to PO.,,
718,L44628G04,"SHRD, F/B IGV",,,Yes,24185-Liming,LM6000,,2,L44628G06IT3,Forging_Ring_Seamless_or_Welded_W,PCC,Carlton,1=1,0,0,0,0,0,,, $574.49 , $563.00 ,Yes, $(11.49), $(11.49), $(17.24),,,
719,L44628G06,"SHRD, F/B IGV",,,Yes,24185-Liming,LM6000,,41,L44628G06IT2,Forging_Ring_Seamless_or_Welded_W,PCC,Carlton,1=1,0,0,0,0,0,,, $195.63 , $191.72 ,Yes, $(3.91), $(3.91), $(120.23),,,
720,L44628G06,"SHRD, F/B IGV",,,Yes,24185-Liming,LM6000,,41,L44628G06IT3,Forging_Ring_Seamless_or_Welded_W,PCC,Carlton,1=1,0,0,0,0,0,,, $574.49 , $563.00 ,Yes, $(11.49), $(11.49), $(353.32),,,
721,2305M49P01,HPT COUPLING NUT,,,Yes,57635-EGAT,Genx,,260,2305M49P01,Forging_Ring_Seamless_or_Welded_W,PCC,Carlton,1=2,4.5,9.9,Yielded,718R,C50TF37,,, $506.34 , $496.21 ,Yes, $(10.13), $(10.13)," $(1,975.35)",,,
722,5036T93G03," L FLANGE ASS'Y",,,Yes,57635-EGAT,T700,,0,5036T93G03,Forging_Ring_Seamless_or_Welded_W,PCC,Carlton,1=1,0,0,0,0,0,,, $174.38 , $170.90 ,No, $(3.48), $(3.48), $-   ,,,
723,1962M77P01,"SEAL, ROTB #5",,,Yes,58800-Liyang,GE90,,0,4013522-349P01,Forging_Ring_Seamless_or_Welded_W,PCC,Carlton,1=1,0,0,0,0,0,,," $2,506.88 "," $2,456.75 ",No, $(50.13), $(50.13), $-   ,,,
724,9693M02P04,"SEAL,ROT,VENT4B",,,Yes,58800-Liyang,LM2500,,0,4013382-804P01,Forging_Ring_Seamless_or_Welded_W,PCC,Carlton,1=1,0,0,0,0,0,,," $1,170.23 "," $1,146.83 ",Yes, $(23.40), $(23.40), $-   ,,,
725,L57301P01,"SEAL, NO 6 BRG",,,Yes,58800-Liyang,LM6000,,7,L57301P01X2F,Forging_Ring_Seamless_or_Welded_W,PCC,Carlton,1=1,0,0,0,0,0,,," $1,861.57 "," $1,824.34 ",Yes, $(37.23), $(37.23), $(195.46),,,
726,1523M37P02,BOLT SHIELD,,,Yes,62094-Chaheng,CFM56-5/-7,,1702,1523M37P01,Forging_Ring_Seamless_or_Welded_W,PCC,Carlton,1=5,0,0,0,0,0,,, $405.07 , $396.97 ,Yes, $(8.10), $(8.10)," $(10,339.65)",,,
727,2401M49P01,"DIFFUSER, OGV,CFM56",,,Yes,62094-Chaheng,CFM56-5/-7,,0,1873M75,Forging_Ring_Seamless_or_Welded_W,PCC,Carlton,1=1,0,0,0,0,0,,," $7,166.00 "," $7,166.00 ",Yes, $-   , $-   , $-   ,,,
728,4145T05G06,"FRAME, FAN-OGV",,,Yes,62094-Chaheng,CF34,,0,4126T26P06,Forging_Ring_Seamless_or_Welded_W,PCC,Carlton,1=1,0,0,0,0,0,,," $2,099.00 "," $2,016.00 ",Yes, $(83.00), $(83.00), $-   ,,,
729,1784M71P01,FWD CASE,,,Yes,04398-AIDC AEF,CFM56-5/-7,,97,4013522-246P01,Forging_Ring_Seamless_or_Welded_W,PCC,Carlton,1=1,0,0,0,0,0,,," $9,683.38 "," $9,490.39 ",Yes, $(192.99), $(192.99)," $(14,040.02)",,,
730,1784M71P02,FORWARD CASE,,,Yes,04398-AIDC AEF,CFM56-5/-7,,729,4013522-246P01,Forging_Ring_Seamless_or_Welded_W,PCC,Carlton,1=1,0,0,0,0,0,,," $9,683.38 "," $9,490.39 ",Yes, $(192.99), $(192.99)," $(105,517.28)",,,
731,1784M91G13,COMBUSTION CASE,,,Yes,04398-AIDC AEF,CFM56-5/-7,,416,1873M75,Forging_Ring_Seamless_or_Welded_W,PCC,Carlton,1=1,0,0,0,0,0,,," $13,600.00 "," $14,300.00 ",No,,,,,,
732,1784M91G13,COMBUSTION CASE,,,Yes,04398-AIDC AEF,CFM56-5/-7,,416,4013522-246P01,Forging_Ring_Seamless_or_Welded_W,PCC,Carlton,1=1,0,0,0,0,0,,," $9,683.38 "," $9,490.39 ",Yes, $(192.99), $(192.99)," $(60,212.88)",,,
733,1804M44P03,"SEAL, INNER AFT(GE90)",,,Yes,04398-AIDC AEF,,,0,1804M44PP03,Forging_Ring_Seamless_or_Welded_W,PCC,Carlton,1=60,0,0,0,0,0,,, $283.63 , $277.97 ,No, $(5.67), $(5.67), $-   ,,,
734,2070M44G01,REAR COMPRESSOR CASE,,,Yes,04398-AIDC AEF,CF34,,68,4013522-318P01,Forging_Ring_Seamless_or_Welded_W,PCC,Carlton,1=1,0,0,0,0,0,,," $3,612.28 "," $3,540.25 ",Yes, $(72.03), $(72.03)," $(3,673.53)",,,
735,2070M44G02,"CASE,COMPR STTR",,,Yes,04398-AIDC AEF,CF34,,11,4013522-318P01,Forging_Ring_Seamless_or_Welded_W,PCC,Carlton,1=1,0,0,0,0,0,,," $3,612.28 "," $3,540.25 ",Yes, $(72.03), $(72.03), $(594.25),,,
736,2082M19G04,"CASE, COMBUSTOR",,,Yes,04398-AIDC AEF,GE90,,141,4013471-531P01,Forging_Ring_Seamless_or_Welded_W,PCC,Carlton,1=1,0,0,0,0,0,,," $37,367.78 "," $36,620.42 ",Yes, $(747.36), $(747.36)," $(79,033.32)",,,
737,2552M51G04,WISHBONE,,,Yes,04398-AIDC AEF,Leap-1B,,0,4013725-338P02,Forging_Ring_Seamless_or_Welded_W,PCC,Carlton,1=1,0,0,0,0,0,,," $7,380.00 ",,Yes, $-   , $-   , $-   ,Material details: TBD - Forgings team holding hotel bid Q1 2015 (Katie Shaw),,
738,9977014-067P01,GE90-115B CASE,,,Yes,04398-AIDC AEF,LM2500,,0,4013471-531P01,Forging_Ring_Seamless_or_Welded_W,PCC,Carlton,1=1,0,0,0,0,0,,," $37,367.78 "," $36,620.42 ",No, $(747.36), $(747.36), $-   ,,,
739,L44573P01,SUMP CLOSURE,,,Yes,04398-AIDC AEF,LM6000,,58,9650HH20364,Forging_Ring_Seamless_or_Welded_W,PCC,Carlton,1=1,0,0,0,0,0,,, $965.30 , $945.57 ,Yes, $(19.73), $(19.73), $(858.25),,,
740,1784M71P01,FWD CASE,,,Yes,28366-Avitron,CFM56-5/-7,,87,4013522-246P01,Forging_Ring_Seamless_or_Welded_W,PCC,Carlton,1=1,0,0,0,0,0,,," $9,683.38 "," $9,490.39 ",Yes, $(192.99), $(192.99)," $(11,081.49)",,,
741,1784M71P02,FORWARD CASE,,,Yes,28366-Avitron,CFM56-5/-7,,42,4013522-246P01,Forging_Ring_Seamless_or_Welded_W,PCC,Carlton,1=1,0,0,0,0,0,,," $9,683.38 "," $9,490.39 ",Yes, $(192.99), $(192.99)," $(5,349.68)",,,
742,4145T05G06,"FRAME, FAN-OGV",,,Yes,44553-SAM,CF34,,176,4126T26P06,Forging_Ring_Seamless_or_Welded_W,PCC,Carlton,1=1,0,0,0,0,0,,," $2,099.00 "," $1,981.36 ",Yes, $(117.64), $(117.64)," $(13,665.06)",,,
743,6030T56G03,THRUST ASSBLY,,,Yes,44553-SAM,"CF34, TF34",,58,4028T43P02,Forging_Ring_Seamless_or_Welded_W,PCC,Carlton,1=1,0,0,0,0,0,,," $1,578.00 "," $1,546.74 ",Yes, $(31.26), $(31.26)," $(1,196.63)",,,
744,6030T56G03,THRUST ASSBLY,,,Yes,44553-SAM,"CF34, TF34",,58,4028T65P02,Forging_Ring_Seamless_or_Welded_W,PCC,Carlton,1=1,0,0,0,0,0,,, $614.00 , $602.04 ,Yes, $(11.96), $(11.96), $(457.83),,,
745,2428M60G01,SUPPORT-CPRSR STTR,0.5,,Yes,24185-Liming,CFM56-5/-7,,1684,4013522-239P03,Forging_Ring_Seamless_or_Welded_W,Welded_Ring,,1=1,0,0,0,0,0,,," $2,710.00 "," $2,710.00 ",Yes, $-   , $-   , $-   ,,,
746,9977014-078G01,SUPPORT S/A,0.5,,Yes,24185-Liming,LM2500,,0,4013522-239P03,Forging_Ring_Seamless_or_Welded_W,Welded_Ring,,1=1,0,0,0,0,0,,," $2,710.00 "," $2,710.00 ",Yes, $-   , $-   , $-   ,po CANCELED TO LIMING. Liming awarded 100% of the M60 which this part goes into.,,
747,2554M83P01,HEAT SHEILD,,,Yes,"62582-SATELLITE TOOL & MACHINE, INC           ",LEAP A/C,,20,4013739_983P01,Seamless,Firth_Rixson,Schlosser,1=1,0,0,0,0,0,,,  LEAP  ,  LEAP  ,NPI,#VALUE!,#VALUE!,#VALUE!,,Yes,
748,646C590P2,SEAL OUTER,,,Yes,49162-JET INDUSTRIES                          ,CF700,,150,646C590P2,Seamless,Firth_Rixson,Monroe,1=1,0,0,0,0,0,,, $280.00 , $280.00 ,Yes, $-   , $-   ," $42,000.00 ",,,
749,9977014-128G01,SHROUD SUPPORT KIT,,,Yes,81749-SPACE-CRAFT MANUFACTURING               ,0,,32,9977014-127P01,Seamless,Firth_Rixson,Monroe,1=1,0,0,0,0,0,,," $1,752.00 "," $1,752.00 ",Yes, $-   , $-   ," $56,064.00 ",,,
750,9899556-781P01,FLANGE INNER,1,,Yes,31799-DEMUSZ MFG CO                           ,CF6-80C/A300,,0,9899556-781P01,Seamless,Firth_Rixson,Monroe,1=3,0,0,0,0,0,,, $103.00 , $103.00 ,Yes, $-   , $-   , $-   ,"No schedules, not in RM file",,
751,2471M23P02,"RING, HPT ROTOR RETAINER",,,Yes,81749-SPACE-CRAFT MANUFACTURING               ,LM2500,,26,0,Seamless,Firth_Rixson,Monroe,1=1,0,0,0,0,0,,,  $                          -   ,  $                   -   ,N/A,#VALUE!,#VALUE!,#VALUE!,,Yes,
752,2475M02P01,"RETAINER, AFT",,,Yes,81749-SPACE-CRAFT MANUFACTURING               ,LM2500,,13,2475M02P01,Seamless,Firth_Rixson,Monroe,1=1,0,0,0,0,0,,,  $                          -   ,  $                   -   ,N/A,#VALUE!,#VALUE!,#VALUE!,,Yes,
753,2479M19P02,HOUSING,,,Yes,02800-AIRCRAFT PRECISION PRODUCTS             ,LM2500,,12,2471M42P01,Seamless,Firth_Rixson,Monroe,#N/A,0,0,0,0,0,,,#N/A,#N/A,N/A,#N/A,#N/A,#N/A,,Yes,
754,2484M74P02,COMPRESSOR CASE EXT,1,,Yes,62589-CAPO INDUSTRIES INC                     ,CF34,,0,4013727-205P01,Seamless,Firth_Rixson,Schlosser,#N/A,0,0,0,0,0,,,#N/A,#N/A,N/A,#N/A,#N/A,#N/A,,Yes,
755,2541M07P01,DISK RING,,,Yes,81749-SPACE-CRAFT MANUFACTURING               ,F414,,13,2541M07P01,Seamless,Firth_Rixson,Monroe,1=1,0,0,0,0,0,,,  $                          -   ,  $                   -   ,N/A,#VALUE!,#VALUE!,#VALUE!,,Yes,
756,6081T40G08,"RING, ACT. ASSY",,,No,62413-BRITT AERO                              ,CFM56-2/DC8,,5,6081T40G08,Seamless,Larson,Larson,1=4,0,0,0,0,0,,,  $                          -   ,  $                   -   ,N/A,#VALUE!,#VALUE!,#VALUE!,,,
757,2477M27P01,ROTATING LAB SEAL #5,,,Yes,02800-AIRCRAFT PRECISION PRODUCTS             ,GE90 - BASE,,14,2477M27P01,Seamless,Firth_Rixson,Monroe,1=1,0,0,0,0,0,,, $918.00 ,  $                   -   ,N/A,#VALUE!,#VALUE!,#VALUE!,,Yes,
758,2483M04P01,PASS20 ROTATING LAB SEAL,,,Yes,02800-AIRCRAFT PRECISION PRODUCTS             ,GE90 - BASE,,12,2483M04,Seamless,Firth_Rixson,Monroe,1=1,0,0,0,0,0,,," $1,868.00 ",  $                   -   ,N/A,#VALUE!,#VALUE!,#VALUE!,,Yes,
759,2483M41P01,ROTATING LAB SEAL #4,,,Yes,02800-AIRCRAFT PRECISION PRODUCTS             ,LM2500,,12,2483M41P01,Seamless,Firth_Rixson,Monroe,1=1,0,0,0,0,0,,," $1,912.00 ",  $                   -   ,N/A,#VALUE!,#VALUE!,#VALUE!,,Yes,
760,2601M37G01,DISCOURAGER,,,Yes,02800-AIRCRAFT PRECISION PRODUCTS             ,F110-100,,13,2514M97P01,Seamless,Firth_Rixson,Monroe,1=1,0,0,0,0,0,,," $2,344.00 ",  $                   -   ,N/A,#VALUE!,#VALUE!,#VALUE!,,Yes,
761,9977013-677G01,F414 HPTSS KIT,,,No,81749-SPACE-CRAFT MANUFACTURING               ,LM2500,,92,9977013-611P01,Seamless,Firth_Rixson,Monroe,1=1,0,0,0,0,0,,,  $                          -   ,  $                   -   ,N/A,#VALUE!,#VALUE!,#VALUE!,,,
762,2303M16G05,"ASSY, VANE, STG",,,Yes,67013-PARADIGM PRECISION-MALDEN OPERATIONS    ,GENX,,0,4013536-252P01,Seamless,Firth_Rixson,Monroe,1=2,0,0,0,0,0,,," $2,180.00 "," $2,180.00 ",Yes, $-   , $-   , $-   ,,,
763,2303M16G07,OGV - STAGE 10,,,Yes,67013-PARADIGM PRECISION-MALDEN OPERATIONS    ,0,,305,4013536-252P01,Seamless,Firth_Rixson,Monroe,1=2,8,52.5,Yielded,718+,B50TF317,,," $2,180.00 "," $2,180.00 ",Yes, $-   , $-   ," $664,900.00 ",,,
764,1687M34G08,"HSG,DAMP,#3BRG(GE90)(QPE=1 PER)",,,Yes,96140-BARNES AEROSPACE WINDSOR DIV            ,GE90,,3,1974D01,Seamless,Firth_Rixson,Monroe,1=1,4,6.2,Yielded,Ti 6-4,AMS 4928,,, $234.47 , $234.47 ,Yes, $-   , $-   , $703.41 ,,,
765,1687M34G08,"HSG,DAMP,#3BRG(GE90)(QPE=1 PER)",,,Yes,96140-BARNES AEROSPACE WINDSOR DIV            ,GE90,,3,1974D02,Seamless,Firth_Rixson,Monroe,1=1,4,6.2,Yielded,Ti 6-4,AMS 4928,,, $196.04 , $196.04 ,Yes, $-   , $-   , $588.12 ,,,
766,2595M84P01,RETAINING CLIP (GE90),,,Yes,96140-BARNES AEROSPACE WINDSOR DIV            ,GE90,,4311,2595M85 B50TF75G,Seamless,Firth_Rixson,Schlosser,1=143,0,0,0,0,0,,, $39.27 , $39.27 ,Yes, $-   , $-   ," $169,292.97 ",Being added to LTA 2015,,
767,2038M41G02,"SHROUD,STG 1",1,,Yes,85472-SUN COUNTRY INDUSTRIES                  ,F110/F101/F118,,166,9992M65P01,Seamless,Firth_Rixson,Forged Metals (FMI),1=12,0,0,0,0,0,,, $5.77 , $5.66 ,Yes, $(0.11), $(18.26), $939.56 ,,,
768,5060T89P05,SHROUD RETAINER,1,,Yes,14750-B&F MACHINE                             ,0,,3671,TF5060T89P01,Seamless,Firth_Rixson,Monroe,1=49,0,0,0,0,0,,, $6.20 , $6.08 ,Yes, $(0.12), $(440.52)," $22,319.68 ",International Source change in 2015,,
769,5060T89P01,RET.,1,,Yes,14750-B&F MACHINE                             ,0,,8688,TF5060T89P01,Seamless,Firth_Rixson,Monroe,1=49,0,0,0,0,0,,, $6.20 , $6.08 ,Yes, $(0.12)," $(1,042.56)"," $52,823.04 ",2017,,
770,4088T35P02,"PLATE,  NUT",,,Yes,61701-MOELLER MANUFACTURING                   ,CT7/ T700,,13020,4088T35P02,Seamless,Firth_Rixson,Forged Metals (FMI),1=144,6,0.4,Yielded,I-909,C50TF95,,, $6.64 , $6.51 ,Yes, $(0.13)," $(1,692.60)"," $84,760.20 ",,,
771,5100T66P01,"IGV SHROUD, F414",,,Yes,80739-PARADIGM PRECISION - TEMPE OPERATIONS   ,UNKNOWN,,297,5100T66P01/P02,Seamless,Firth_Rixson,Forged Metals (FMI),1=56,0,0,0,0,0,,, $6.42 , $6.29 ,Yes, $(0.13), $(38.61)," $1,868.13 ",B&F new source - Paradigm only has chedules in 1Q2015,,
772,5100T66P01,"IGV SHROUD, F414",1,,Yes,14750-B&F MACHINE                             ,UNKNOWN,,297,5100T66P01/P02(ref),Seamless,Firth_Rixson,Forged Metals (FMI),1=56,0,0,0,0,0,,, $6.42 , $6.29 ,Yes, $(0.13), $(38.61)," $1,868.13 ",,,
773,5100T66P02,"IGV SHROUD, F414",,,Yes,80739-PARADIGM PRECISION - TEMPE OPERATIONS   ,CF6-6,,246,5100T66P01/P02,Seamless,Firth_Rixson,Forged Metals (FMI),1=56,0,0,0,0,0,,, $6.42 , $6.29 ,Yes, $(0.13), $(31.98)," $1,547.34 ",B&F new source - Paradigm only has chedules in 1Q2015,,
774,5100T66P02,"IGV SHROUD, F414",1,,Yes,14750-B&F MACHINE                             ,CF6-6,,246,5100T66P01/P02(ref),Seamless,Firth_Rixson,Forged Metals (FMI),1=56,0,0,0,0,0,,, $6.42 , $6.29 ,Yes, $(0.13), $(31.98)," $1,547.34 ",,,
775,2038M41G01,"SHROUD,STG 1",,,Yes,28138-ADOM ENGINEERING                        ,F110/F101/F118,,1602,9992M65P01,Seamless,Firth_Rixson,Forged Metals (FMI),1=11,7,7.8,Yielded,2219,AMS 4143,,, $6.30 , $6.17 ,Yes, $(0.13), $(208.26)," $9,884.34 ",,,
776,2038M41G01,"SHROUD,STG 1",1,,Yes,85472-SUN COUNTRY INDUSTRIES                  ,F110/F101/F118,,1602,9992M65P01,Seamless,Firth_Rixson,Forged Metals (FMI),1=11,7,7.8,Yielded,2219,AMS 4143,,, $6.30 , $6.17 ,Yes, $(0.13), $(208.26)," $9,884.34 ",,,
777,2038M41G02,"SHROUD,STG 1",,,Yes,28138-ADOM ENGINEERING                        ,F110/F101/F118,,166,9992M65P01,Seamless,Firth_Rixson,Forged Metals (FMI),1=11,0,0,0,0,0,,, $6.30 , $6.17 ,Yes, $(0.13), $(21.58)," $1,024.22 ",,,
778,9977013-971P01,SPLIT RING AFT,,,No,81749-SPACE-CRAFT MANUFACTURING               ,CF6-6,,39,9977013-971P01,Seamless,Firth_Rixson,Schlosser,1=8,0,0,0,0,0,,,  $                          -   ,  $                   -   ,N/A,#VALUE!,#VALUE!,#VALUE!,,,
779,9994M18G03,SHROUD,,,Yes,91174-PCC AEROSTRUCTURES - WILKES- BARRE. LLC ,F118,,203,9994M18P01,Seamless,Firth_Rixson,Schlosser,1=11,0,0,0,0,0,,, $10.18 , $10.00 ,Yes, $(0.18), $(36.54)," $2,030.00 ",,,
780,5078T28G02,SHROUD,1,,Yes,14750-B&F MACHINE                             ,"CT7-9, T700",,20,TF5060T89P02,Seamless,Firth_Rixson,Monroe,1=42,3,0.2,Yielded,Waspaloy,AMS 5707,,, $8.81 , $8.63 ,Yes, $(0.18), $(3.60), $172.60 ,,,
781,5078T28G04,S2 SHROUD RTNR,1,,Yes,14750-B&F MACHINE                             ,0,,55,5060T89P02,Seamless,Firth_Rixson,Monroe,1=42,4,12,Yielded,R-41,B50TF75D,,, $8.81 , $8.63 ,Yes, $(0.18), $(9.90), $474.65 ,,,
782,5078T28G03,"RET,SHRD STG2",1,,Yes,14750-B&F MACHINE                             ,"CT7-9, T700",,501,TF5060T89P02,Seamless,Firth_Rixson,Monroe,1=42,3,13,Yielded,Waspaloy,AMS 5707,,, $8.81 , $8.63 ,Yes, $(0.18), $(90.18)," $4,323.63 ",,,
783,5060T89P02,RET.,1,,Yes,14750-B&F MACHINE                             ,0,,5377,TF5060T89P02,Seamless,Firth_Rixson,Monroe,1=42,0,0,0,0,0,,, $8.81 , $8.63 ,Yes, $(0.18), $(967.86)," $46,403.51 ",2017,,
784,5049T71P02,SHROUD STG 1 CPD LEAP PROGRAM,1,,Yes,14750-B&F MACHINE                             ,LM2500,,409,5049T71P01,Seamless,Firth_Rixson,Forged Metals (FMI),1=28,7,1.2,Yielded,6061,AMS 4127,,, $9.62 , $9.43 ,Yes, $(0.19), $(77.71)," $3,856.87 ",,,
785,1805M29P01,"PLATE,FAIRING(GE90)",,,Yes,96140-BARNES AEROSPACE WINDSOR DIV            ,GE90,,7834,8386 Firth Blueprint #,Seamless,Firth_Rixson,Forged Metals (FMI),1=816,9.5,0.3,Yielded,R-41,B50TF110,,, $9.56 , $9.37 ,Yes, $(0.19)," $(1,488.46)"," $73,404.58 ",,,
786,2038M42G02,"SHROUD,STG 2",,,Yes,28138-ADOM ENGINEERING                        ,F110/F101/F118,,364,9994M18P01,Seamless,Firth_Rixson,Forged Metals (FMI),1=11,0,0,0,0,0,,, $10.18 , $9.98 ,Yes, $(0.20), $(72.80)," $3,632.72 ",,,
787,2038M42G02,"SHROUD,STG 2",1,,Yes,85472-SUN COUNTRY INDUSTRIES                  ,F110/F101/F118,,364,9994M18P01,Seamless,Firth_Rixson,Forged Metals (FMI),1=11,0,0,0,0,0,,, $10.18 , $9.98 ,Yes, $(0.20), $(72.80)," $3,632.72 ",,,
788,2038M42G01,"SHROUD,STG 2",1,,Yes,85472-SUN COUNTRY INDUSTRIES                  ,F110/F101/F118,,110,9994M18P01,Seamless,Firth_Rixson,Forged Metals (FMI),1=11,0,0,0,0,0,,, $10.18 , $9.98 ,Yes, $(0.20), $(22.00)," $1,097.80 ",,,
789,2038M42G01,"SHROUD,STG 2",,,Yes,61701-MOELLER MANUFACTURING                   ,F110/F101/F118,,110,9994M18P01,Seamless,Firth_Rixson,Forged Metals (FMI),1=11,0,0,0,0,0,,, $10.18 , $9.98 ,Yes, $(0.20), $(22.00)," $1,097.80 ",,,
790,4004M79G04,FWD STATOR SHROUD KIT FFM45,1,,Yes,28138-ADOM ENGINEERING                        ,F110,,58,9992M65P01,Seamless,Firth_Rixson,Forged Metals (FMI),1=11,0,0,0,0,0,,, $10.18 , $9.98 ,Yes, $(0.20), $(11.60), $578.84 ,,,
791,4004M79G04,FWD STATOR SHROUD KIT FFM45,1,,Yes,28138-ADOM ENGINEERING                        ,F110,,58,9992M65P01,Seamless,Firth_Rixson,Forged Metals (FMI),1=11,0,0,0,0,0,,, $10.18 , $9.98 ,Yes, $(0.20), $(11.60), $578.84 ,,,
792,4004M79G04,FWD STATOR SHROUD KIT FFM45,1,,Yes,28138-ADOM ENGINEERING                        ,F110,,58,9994M18P01,Seamless,Firth_Rixson,Forged Metals (FMI),1=11,0,0,0,0,0,,, $10.18 , $9.98 ,Yes, $(0.20), $(11.60), $578.84 ,,,
793,4004M79G04,FWD STATOR SHROUD KIT FFM45,1,,Yes,28138-ADOM ENGINEERING                        ,F110,,58,9994M18P01,Seamless,Firth_Rixson,Forged Metals (FMI),1=11,0,0,0,0,0,,, $10.18 , $9.98 ,Yes, $(0.20), $(11.60), $578.84 ,,,
794,2038M42G01,"SHROUD,STG 2",,,Yes,28138-ADOM ENGINEERING                        ,F110/F101/F118,,110,9994M18P01,Seamless,Firth_Rixson,Forged Metals (FMI),1=11,0,0,0,0,0,,, $10.18 , $9.98 ,Yes, $(0.20), $(22.00)," $1,097.80 ",,,
795,9992M75G17,STG 5 LINER,,,Yes,61701-MOELLER MANUFACTURING                   ,F110,,669,9992M75G03-F,Seamless,Firth_Rixson,Monroe,1=50,0,0,0,0,0,,, $10.64 , $10.43 ,Yes, $(0.21), $(140.49)," $6,977.67 ",,,
796,4004M76G01,HPCS FWD LINER KIT,10,,Yes,62413-BRITT AERO                              ,F101,,2,9992M75G03-F,Seamless,Firth_Rixson,Monroe,1=50,0,0,0,0,0,,, $10.65 , $10.43 ,Yes, $(0.22), $(0.44), $20.86 ,,,
797,4004M76G01,HPCS FWD LINER KIT,,,Yes,61701-MOELLER MANUFACTURING                   ,F101,,2,9992M75G03-F,Seamless,Firth_Rixson,Monroe,1=50,0,0,0,0,0,,, $10.65 , $10.43 ,Yes, $(0.22), $(0.44), $20.86 ,,,
798,4004M76G04,HPCS FWD LINER KIT,10,,Yes,62413-BRITT AERO                              ,F110-100,,26,9992M75G17-F,Seamless,Firth_Rixson,Monroe,1=50,0,0,0,0,0,,, $10.65 , $10.43 ,Yes, $(0.22), $(5.72), $271.18 ,,,
799,4004M76G04,PCS FWD LINER KIT,,,Yes,61701-MOELLER MANUFACTURING                   ,F110-100,,26,9992M75G03-F,Seamless,Firth_Rixson,Monroe,1=50,0,0,0,0,0,,, $10.65 , $10.43 ,Yes, $(0.22), $(5.72), $271.18 ,,,
800,9992M75G03,LINER STG5 MIL,,,Yes,62413-BRITT AERO                              ,F118,,76,9992M75G03-F,Seamless,Firth_Rixson,Monroe,1=50,0,0,0,0,0,,, $10.65 , $10.43 ,Yes, $(0.22), $(16.72), $792.68 ,,,
801,9992M75G03,LINER STG5 MIL,,,Yes,61701-MOELLER MANUFACTURING                   ,F118,,76,9992M75G03-F,Seamless,Firth_Rixson,Monroe,1=50,0,0,0,0,0,,, $10.65 , $10.43 ,Yes, $(0.22), $(16.72), $792.68 ,,,
