Part Number,Nomenclature,Qty/Parent,Parent PN,Qty/Grand_Parent,Parent Nomen,QPE
1854M96G01,LINER ASSY-COMP,9,1457M26G03,1,"STAT ASSY, COMP",9
1854M96G01,LINER ASSY-COMP,9,1457M26G04,1,"STAT ASSY, COMP",9
1854M96G01,LINER ASSY-COMP,9,1457M26G05,1,"STAT ASSY, COMP",9
1854M96G01,LINER ASSY-COMP,9,1457M26G06,1,"STAT ASSY, COMP",9
1854M96G01,LINER ASSY-COMP,9,1457M26G07,1,"STAT ASSY, COMP",9
1854M96G01,LINER ASSY-COMP,9,1457M26G08,1,"STAT ASSY, COMP",9
1854M96G01,LINER ASSY-COMP,9,1457M26G09,1,"STAT ASSY, COMP",9
1854M96G01,LINER ASSY-COMP,9,1457M26G10,1,"STAT ASSY, COMP",9
1854M96G01,LINER ASSY-COMP,9,1457M26G11,1,"STAT ASSY, COMP",9
1854M96G01,LINER ASSY-COMP,1,1854M96G01,9,LINER ASSY-COMP,9
1854M96G01,LINER ASSY-COMP,9,682L670G01,1,HPC STATOR BUIL,9
1854M96G01,LINER ASSY-COMP,9,9255M39G01,1,STATOR ASSEMBLY,9
1854M96G01,LINER ASSY-COMP,9,9255M39G02,1,STATOR ASSEMBLY,9
1854M96G01,LINER ASSY-COMP,9,9255M39G03,1,STATOR ASSEMBLY,9
1854M96G01,LINER ASSY-COMP,9,9255M39G04,1,STATOR ASSEMBLY,9
1854M96G01,LINER ASSY-COMP,9,L43054G01,1,"STATOR,COMPR",9
1854M96G01,LINER ASSY-COMP,9,L43568G01,1,"STATOR, COMPR",9
1854M96G01,LINER ASSY-COMP,9,L43568G02,1,"STATOR, COMPR",9
1854M96G01,LINER ASSY-COMP,9,L43568G03,1,"STATOR, COMPR",9
1854M96G01,LINER ASSY-COMP,9,L43568G04,1,"STATOR, COMPR",9
1854M96G01,LINER ASSY-COMP,9,L43568G05,1,"STATOR, COMPR",9
1854M96G01,LINER ASSY-COMP,9,L43568G06,1,"STATOR, COMPR",9
1854M96G01,LINER ASSY-COMP,9,L43568G07,1,"STATOR, COMPR",9
1854M96G01,LINER ASSY-COMP,9,L43568G08,1,"STATOR, COMPR",9
1854M96G01,LINER ASSY-COMP,9,L43568G09,1,"STATOR, COMPR",9
1854M96G01,LINER ASSY-COMP,9,L43568G10,1,"STATOR, COMPR",9
1854M96G02,LINER ASSY-COMP,1,1457M26G01,1,"STAT ASSY, COMP",1
1854M96G02,LINER ASSY-COMP,1,1457M26G02,1,"STAT ASSY, COMP",1
1854M96G02,LINER ASSY-COMP,1,1457M26G03,1,"STAT ASSY, COMP",1
1854M96G02,LINER ASSY-COMP,1,1457M26G04,1,"STAT ASSY, COMP",1
1854M96G02,LINER ASSY-COMP,1,1457M26G05,1,"STAT ASSY, COMP",1
1854M96G02,LINER ASSY-COMP,1,1457M26G06,1,"STAT ASSY, COMP",1
1854M96G02,LINER ASSY-COMP,1,1457M26G07,1,"STAT ASSY, COMP",1
1854M96G02,LINER ASSY-COMP,1,1457M26G08,1,"STAT ASSY, COMP",1
1854M96G02,LINER ASSY-COMP,1,1457M26G09,1,"STAT ASSY, COMP",1
1854M96G02,LINER ASSY-COMP,1,1457M26G10,1,"STAT ASSY, COMP",1
1854M96G02,LINER ASSY-COMP,1,1457M26G11,1,"STAT ASSY, COMP",1
1854M96G02,LINER ASSY-COMP,1,1854M96G02,1,LINER ASSY-COMP,1
1854M96G02,LINER ASSY-COMP,1,682L670G01,1,HPC STATOR BUIL,1
1854M96G02,LINER ASSY-COMP,1,9255M39G01,1,STATOR ASSEMBLY,1
1854M96G02,LINER ASSY-COMP,1,9255M39G02,1,STATOR ASSEMBLY,1
1854M96G02,LINER ASSY-COMP,1,9255M39G03,1,STATOR ASSEMBLY,1
1854M96G02,LINER ASSY-COMP,1,9255M39G04,1,STATOR ASSEMBLY,1
1854M96G02,LINER ASSY-COMP,1,L43054G01,1,"STATOR,COMPR",1
1854M96G02,LINER ASSY-COMP,1,L43568G01,1,"STATOR, COMPR",1
1854M96G02,LINER ASSY-COMP,1,L43568G02,1,"STATOR, COMPR",1
1854M96G02,LINER ASSY-COMP,1,L43568G03,1,"STATOR, COMPR",1
1854M96G02,LINER ASSY-COMP,1,L43568G04,1,"STATOR, COMPR",1
1854M96G02,LINER ASSY-COMP,1,L43568G05,1,"STATOR, COMPR",1
1854M96G02,LINER ASSY-COMP,1,L43568G06,1,"STATOR, COMPR",1
1854M96G02,LINER ASSY-COMP,1,L43568G07,1,"STATOR, COMPR",1
1854M96G02,LINER ASSY-COMP,1,L43568G08,1,"STATOR, COMPR",1
1854M96G02,LINER ASSY-COMP,1,L43568G09,1,"STATOR, COMPR",1
1854M96G02,LINER ASSY-COMP,1,L43568G10,1,"STATOR, COMPR",1
2047M20P01,"RING,DAMPER",1,2202M57G01,1,HPT ROTOR ASSY,1
2047M20P01,"RING,DAMPER",1,2202M57G02,1,HPT ROTOR ASSY,1
2047M20P01,"RING,DAMPER",1,2202M57G03,1,HPT ROTOR ASSY,1
2047M20P01,"RING,DAMPER",1,2202M57G04,1,HPT ROTOR ASSY,1
2047M20P01,"RING,DAMPER",1,2202M57G05,1,HPT ROTOR ASSY,1
2047M20P01,"RING,DAMPER",1,2305M57G03,1,HPT ROTOR,1
2047M20P01,"RING,DAMPER",1,2305M57G04,1,HPT ROTOR,1
2047M20P01,"RING,DAMPER",1,2305M57G05,1,HPT ROTOR,1
2047M20P01,"RING,DAMPER",1,2305M57G06,1,HPT ROTOR,1
2047M20P01,"RING,DAMPER",1,2305M57G07,1,HPT ROTOR,1
2047M20P01,"RING,DAMPER",1,2305M57G08,1,HPT ROTOR,1
5060T94P01,"RING,TURBINE",1,1937T36G01,1,CT7-6E/CT7-8 CO,1
5060T94P01,"RING,TURBINE",1,1938T04G01,1,701-701C AP KIT,1
5060T94P01,"RING,TURBINE",1,1938T04G02,1,701-701C BH KIT,1
5060T94P01,"RING,TURBINE",1,1938T04G03,1,401-401C CONV K,1
5060T94P01,"RING,TURBINE",1,1942T81G01,1,POWER TURBINE M,1
5060T94P01,"RING,TURBINE",1,1943T16G01,1,CT7-8 WS0040 KI,1
5060T94P01,"RING,TURBINE",1,1943T16G02,1,CT7-8 WS0040 KI,1
5060T94P01,"RING,TURBINE",1,1943T16G03,1,CT7-8 WS0040 KI,1
5060T94P01,"RING,TURBINE",1,1943T16G04,1,CT7-8 WS0040 KI,1
5060T94P01,"RING,TURBINE",1,1943T16G05,1,CT7-8 WS0040 KI,1
5060T94P01,"RING,TURBINE",1,1943T16G06,1,CT7-8 WS0040 KI,1
5060T94P01,"RING,TURBINE",1,1943T16G07,1,CT7-8 WS0040 KI,1
5060T94P01,"RING,TURBINE",1,1943T16G08,1,CT7-8 WS0040 KI,1
5060T94P01,"RING,TURBINE",1,1943T16G09,1,CT7-8 WS0040 KI,1
5060T94P01,"RING,TURBINE",1,1943T16G10,1,CT7-8 WS0040 KIT,1
5060T94P01,"RING,TURBINE",1,1943T16G11,1,CT7-8 WS0040 KI,1
5060T94P01,"RING,TURBINE",1,1943T16G12,1,CT7-8 WS0040 KI,1
5060T94P01,"RING,TURBINE",1,1943T16G13,1,CT7-8 WS0040 KI,1
5060T94P01,"RING,TURBINE",1,1943T89G01,1,701 TO -701C PT,1
5060T94P01,"RING,TURBINE",1,1945T05G01,1,700-701D PT MOD,1
5060T94P01,"RING,TURBINE",1,1945T34G01,1,701 P/T MOD KIT,1
5060T94P01,"RING,TURBINE",1,1948T14G02,1,"KIT, KHP PT MODULE",1
5060T94P01,"RING,TURBINE",1,1949T59G01,1,T700-701D IHI LARGE KIT LIST,1
5060T94P01,"RING,TURBINE",1,1949T60G01,1,T700-701D IHI MEDIUM KIT LIST,1
5060T94P01,"RING,TURBINE",1,4111T27G01,1,PT MODULE,1
5060T94P01,"RING,TURBINE",1,4111T27G02,1,PT MODULE,1
5060T94P01,"RING,TURBINE",1,4111T27G03,1,PT MODULE,1
5060T94P01,"RING,TURBINE",1,4111T27G04,1,PT MODULE,1
5060T94P01,"RING,TURBINE",1,4111T27G05,1,PT MODULE,1
5060T94P01,"RING,TURBINE",1,4111T27G06,1,PT MODULE,1
5060T94P01,"RING,TURBINE",1,4111T27G07,1,PT MODULE,1
5060T94P01,"RING,TURBINE",1,4111T27G08,1,PT MODULE,1
5060T94P01,"RING,TURBINE",1,4111T27G09,1,PT MODULE,1
5060T94P01,"RING,TURBINE",1,4111T27G10,1,PT MODULE,1
5060T94P01,"RING,TURBINE",1,4111T27G11,1,PT MODULE,1
5060T94P01,"RING,TURBINE",1,4111T27G12,1,PT MODULE,1
5060T94P01,"RING,TURBINE",1,4112T00G01,1,"MOD,POWER TURB",1
5060T94P01,"RING,TURBINE",1,4181T04G01,1,MDL PWR TURB,1
5060T94P01,"RING,TURBINE",1,4181T04G02,1,MDL PWR TURB,1
5060T94P01,"RING,TURBINE",1,5130T62G01,1,PWR TURB MDL,1
5060T94P01,"RING,TURBINE",1,6058T85G01,1,"MODULE,",1
5060T94P01,"RING,TURBINE",1,6064T27G01,1,MODULE,1
5060T94P01,"RING,TURBINE",1,6064T27G02,1,MODULE,1
5060T94P01,"RING,TURBINE",1,6065T22G01,1,"MODULE,PWR TURB",1
5060T94P01,"RING,TURBINE",1,6071T11G01,1,"MODULE, POWER",1
5060T94P01,"RING,TURBINE",1,6071T11G02,1,"MODULE, POWER",1
5060T94P01,"RING,TURBINE",1,6071T26G01,1,"MODULE, POWER TURBINE",1
5060T94P01,"RING,TURBINE",1,6071T26G02,1,"MODULE, POWER TURBINE",1
5060T94P01,"RING,TURBINE",1,6071T26G03,1,MODULE,1
5060T94P01,"RING,TURBINE",1,6071T26G04,1,MODULE,1
5060T94P01,"RING,TURBINE",1,6071T26G05,1,MODULE,1
5060T94P01,"RING,TURBINE",1,6080T29G01,1,"MODULE,",1
5060T94P01,"RING,TURBINE",1,6080T78G01,1,"MODULE,",1
5060T94P01,"RING,TURBINE",1,6082T17G01,1,"MODULE,",1
5060T94P01,"RING,TURBINE",1,6082T25G01,1,ASSEMBLY,1
5106T66P01,"RETAINER,AXIAL",1,17A207-003G01,1,LP TURBINE MODU,1
5106T66P01,"RETAINER,AXIAL",1,5100T25G01,1,LP TURBINE MODU,1
5106T66P01,"RETAINER,AXIAL",1,5100T25G02,1,LP TURBINE MODU,1
5106T66P01,"RETAINER,AXIAL",1,5100T25G03,1,LP TURBINE MODU,1
5106T66P01,"RETAINER,AXIAL",1,5100T25G04,1,LP TURBINE MODU,1
5106T66P01,"RETAINER,AXIAL",1,5100T25G05,1,LP TURBINE MODU,1
5106T66P01,"RETAINER,AXIAL",1,5115T71G01,1,LPT MODULE,1
5106T66P01,"RETAINER,AXIAL",1,5161T98G01,1,MODULE,1
5106T66P01,"RETAINER,AXIAL",1,5173T25G01,1,MODULE,1
4124T56P01,"SEAL R,MET,OTR",1,4124T36G01,1,NOZ ASSY STG.1,1
4124T56P01,"SEAL R,MET,OTR",1,4124T36G02,1,NOZ ASSY STG.1,1
4124T56P01,"SEAL R,MET,OTR",1,4124T36G03,1,NOZ ASSY STG.1,1
4124T56P01,"SEAL R,MET,OTR",1,4124T36G04,1,NOZ ASSY STG.1,1
4124T56P01,"SEAL R,MET,OTR",1,4124T36G05,1,NOZ ASSY STG.1,1
4124T56P01,"SEAL R,MET,OTR",1,4124T36G06,6,NOZ ASSY STG.1,6
4124T56P01,"SEAL R,MET,OTR",1,4125T07G05,1,STAGE 1,1
4124T56P01,"SEAL R,MET,OTR",1,4125T07G06,1,STAGE 1,1
4124T56P01,"SEAL R,MET,OTR",1,4125T07G07,1,STAGE 1,1
4124T56P01,"SEAL R,MET,OTR",1,4125T07G08,1,STAGE 1,1
4124T56P01,"SEAL R,MET,OTR",1,4125T07G09,1,STAGE 1,1
4124T56P01,"SEAL R,MET,OTR",1,4125T07G10,1,STAGE 1,1
4124T56P01,"SEAL R,MET,OTR",1,4125T07G11,1,STAGE 1,1
4124T56P01,"SEAL R,MET,OTR",1,4125T07G12,1,STAGE 1,1
4124T56P01,"SEAL R,MET,OTR",1,4125T07G13,1,STAGE 1,1
4124T56P01,"SEAL R,MET,OTR",1,4125T07G14,1,STAGE 1,1
4124T56P01,"SEAL R,MET,OTR",1,4125T68G01,1,NOZZLE ASSY,1
4124T56P01,"SEAL R,MET,OTR",1,4125T68G03,1,NOZZLE ASSY,1
4124T56P01,"SEAL R,MET,OTR",1,4125T68G05,1,NOZZLE ASSY,1
4059T39P02,"SEAL RING,NOZ-O",1,1918T76G01,1,"KIT,COMBUSTOR",1
4059T39P02,"SEAL RING,NOZ-O",1,1918T76G02,1,"KIT,COMBUSTOR",1
4059T39P02,"SEAL RING,NOZ-O",1,5099T12G01,1,NOZZLE,1
4059T39P02,"SEAL RING,NOZ-O",1,5099T12G02,1,NOZZLE,1
4059T39P02,"SEAL RING,NOZ-O",1,5099T12G03,1,NOZZLE,1
4059T39P02,"SEAL RING,NOZ-O",1,5099T12G05,1,NOZZLE,1
4059T39P02,"SEAL RING,NOZ-O",1,5130T35G01,1,"NOZZLE,TURB-S1",1
4059T39P02,"SEAL RING,NOZ-O",1,5161T76G01,1,NOZZLE,1
4059T39P02,"SEAL RING,NOZ-O",1,6030T01G15,1,"NOZZLE,TURB-S",1
4059T39P02,"SEAL RING,NOZ-O",1,6030T01G16,1,"NOZZLE,TURB-S",1
4059T39P02,"SEAL RING,NOZ-O",1,6030T01G20,1,"NOZZLE,TURB-S",1
4059T39P02,"SEAL RING,NOZ-O",1,6030T01G21,1,"NOZZLE,TURB-S",1
4059T39P02,"SEAL RING,NOZ-O",1,6030T01G22,33,"NOZZLE,TURB-S",33
4059T39P02,"SEAL RING,NOZ-O",1,6030T01G25,1,"NOZZLE,TURB-S",1
4059T39P02,"SEAL RING,NOZ-O",1,6030T01G27,1,"NOZZLE,TURB-S",1
4059T39P02,"SEAL RING,NOZ-O",1,6030T01G28,1,"NOZZLE,TURB-S",1
4059T39P02,"SEAL RING,NOZ-O",1,6030T01G29,1,"NOZZLE,TURB-S",1
4059T39P02,"SEAL RING,NOZ-O",1,6030T01G30,1,"NOZZLE,TURB-S",1
4059T39P02,"SEAL RING,NOZ-O",1,6030T01G31,1,"NOZZLE,TURB-S",1
4059T39P02,"SEAL RING,NOZ-O",1,6030T01G32,1,"NOZZLE,TURB-S",1
4059T39P02,"SEAL RING,NOZ-O",1,6030T01G33,1,"NOZZLE,TURB-S",1
4059T39P02,"SEAL RING,NOZ-O",1,6030T01G34,1,"NOZZLE,TURB-S",1
4059T39P02,"SEAL RING,NOZ-O",1,6030T01G35,1,"NOZZLE,TURB-S",1
4059T39P02,"SEAL RING,NOZ-O",1,6030T01G36,1,"NOZZLE,TURB-S",1
4059T39P02,"SEAL RING,NOZ-O",1,6030T01G37,1,"NOZZLE,TURB-S",1
4059T39P02,"SEAL RING,NOZ-O",1,6030T01G38,1,"NOZZLE,TURB-S",1
4059T39P02,"SEAL RING,NOZ-O",1,6030T01G39,1,"NOZZLE,TURB-S",1
9299M60G07,"LINER ASSY,OG",4,1458M50G01,1,"FR,COMPR REAR",4
9299M60G07,"LINER ASSY,OG",4,1458M50G02,1,"FR,COMPR REAR",4
9299M60G07,"LINER ASSY,OG",4,1458M50G03,1,"FR,COMPR REAR",4
9299M60G07,"LINER ASSY,OG",4,1458M50G04,1,"FR,COMPR REAR",4
9299M60G07,"LINER ASSY,OG",4,1458M50G05,1,"FR,COMPR REAR",4
9299M60G07,"LINER ASSY,OG",4,1458M50G06,1,"FR,COMPR REAR",4
9299M60G07,"LINER ASSY,OG",4,1458M50G07,1,"FR,COMPR REAR",4
9299M60G07,"LINER ASSY,OG",4,1458M50G08,1,"FR,COMPR REAR",4
9299M60G07,"LINER ASSY,OG",4,1458M50G09,1,"FR,COMPR REAR",4
9299M60G07,"LINER ASSY,OG",4,1458M50G10,1,"FR,COMPR REAR",4
9299M60G07,"LINER ASSY,OG",4,1458M50G11,1,"FR,COMPR REAR",4
9299M60G07,"LINER ASSY,OG",4,1458M50G12,1,"FR,COMPR REAR",4
9299M60G07,"LINER ASSY,OG",4,1458M50G13,1,"FR,COMPR REAR",4
9299M60G07,"LINER ASSY,OG",4,1458M50G14,1,"FR,COMPR REAR",4
9299M60G07,"LINER ASSY,OG",4,1458M50G15,1,"FR,COMPR REAR",4
9299M60G07,"LINER ASSY,OG",4,1458M50G16,1,"FR,COMPR REAR",4
9299M60G07,"LINER ASSY,OG",4,1458M50G17,1,"FR,COMPR REAR",4
9299M60G07,"LINER ASSY,OG",4,1458M50G18,1,"FR,COMPR REAR",4
9299M60G07,"LINER ASSY,OG",4,1458M50G19,1,"FR,COMPR REAR",4
9299M60G07,"LINER ASSY,OG",4,1458M50G20,1,"FR,COMPR REAR",4
9299M60G07,"LINER ASSY,OG",4,1458M50G21,1,"FR,COMPR REAR",4
9299M60G07,"LINER ASSY,OG",4,1458M83G01,1,"FR,CPRSR REAR",4
9299M60G07,"LINER ASSY,OG",4,1458M83G02,1,"FR,CPRSR REAR",4
9299M60G07,"LINER ASSY,OG",4,1458M83G03,1,"FR,CPRSR REAR",4
9299M60G07,"LINER ASSY,OG",4,1458M83G04,1,"FR,CPRSR REAR",4
9299M60G07,"LINER ASSY,OG",4,682L618G01,1,PD TO PC KIT,4
9299M60G07,"LINER ASSY,OG",4,682L661G01,1,"CRF BUILD,MSG58",4
9299M60G07,"LINER ASSY,OG",4,682L940G01,1,Rotable Core-PA,4
9299M60G07,"LINER ASSY,OG",4,682L940G02,1,ROTABLE CORE-PC,4
9299M60G07,"LINER ASSY,OG",4,9213M60G01,1,CORE MODULE,4
9299M60G07,"LINER ASSY,OG",4,9213M91G01,1,"ASSY, CORE",4
9299M60G07,"LINER ASSY,OG",1,9299M60G07,4,"LINER ASSY,OG",4
9299M60G07,"LINER ASSY,OG",4,L43055G01,1,CORE ASSEMBLY,4
9299M60G07,"LINER ASSY,OG",4,L43055G02,1,CORE ASSEMBLY,4
9299M60G07,"LINER ASSY,OG",4,L43569G01,1,CORE ASSEMBLY,4
9299M60G07,"LINER ASSY,OG",4,L43569G02,1,CORE ASSEMBLY,4
9299M60G07,"LINER ASSY,OG",4,L43569G03,1,CORE ASSEMBLY,4
9299M60G07,"LINER ASSY,OG",4,L43569G04,1,CORE ASSEMBLY,4
9299M60G07,"LINER ASSY,OG",4,L43569G05,1,CORE ASSEMBLY,4
9299M60G07,"LINER ASSY,OG",4,L43569G06,1,CORE ASSEMBLY,4
9299M60G07,"LINER ASSY,OG",4,L43569G07,1,CORE ASSEMBLY,4
9299M60G07,"LINER ASSY,OG",4,L43569G08,1,CORE ASSEMBLY,4
9299M60G07,"LINER ASSY,OG",4,L43569G09,1,CORE ASSEMBLY,4
9299M60G07,"LINER ASSY,OG",4,L43569G10,1,CORE ASSEMBLY,4
9299M60G07,"LINER ASSY,OG",4,L43569G11,1,CORE ASSEMBLY,4
9299M60G07,"LINER ASSY,OG",4,L43569G12,1,CORE ASSEMBLY,4
9299M60G07,"LINER ASSY,OG",4,L43569G13,1,CORE ASSEMBLY,4
9299M60G07,"LINER ASSY,OG",3,L57044G01,1,CRF &SUMP,3
9299M60G07,"LINER ASSY,OG",4,L57044G02,1,CRF &SUMP,4
9299M60G07,"LINER ASSY,OG",4,L57044G03,1,CRF &SUMP,4
9299M60G07,"LINER ASSY,OG",4,L57044G05,1,CRF &SUMP,4
9299M60G08,"LINER ASSY,OG",4,682L617G01,1,PC TO PD KIT,4
9299M60G08,"LINER ASSY,OG",4,682L665G01,1,"CRF BLD,MSG58DL",4
9299M60G08,"LINER ASSY,OG",4,682L665G02,1,"CRF BLD,MSG58DL",4
9299M60G08,"LINER ASSY,OG",1,9299M60G08,4,"LINER ASSY,OG",4
9299M60G08,"LINER ASSY,OG",4,L43651G01,1,CORE-ASSEMBLY,4
9299M60G08,"LINER ASSY,OG",4,L43651G02,1,CORE-ASSEMBLY,4
9299M60G08,"LINER ASSY,OG",4,L43651G03,1,CORE-ASSEMBLY,4
9299M60G08,"LINER ASSY,OG",4,L43651G04,1,CORE-ASSEMBLY,4
9299M60G08,"LINER ASSY,OG",4,L43919G01,1,"CORE MODULE,",4
9299M60G08,"LINER ASSY,OG",4,L43919G02,1,"CORE MODULE,",4
9299M60G08,"LINER ASSY,OG",4,L43919G03,1,"CORE MODULE,",4
9299M60G08,"LINER ASSY,OG",4,L43919G04,1,"CORE MODULE,",4
9299M60G08,"LINER ASSY,OG",4,L43919G05,1,"CORE MODULE,",4
9299M60G08,"LINER ASSY,OG",4,L57046G01,1,CRF & SUMP,4
9299M60G08,"LINER ASSY,OG",4,L57046G02,1,CRF & SUMP,4
9299M60G08,"LINER ASSY,OG",4,L57046G03,1,CRF & SUMP,4
1703M32G03,"LINER, ASSY",4,1457M58G01,1,"FRAME,COMPR",4
1703M32G03,"LINER, ASSY",4,1457M58G02,1,"FRAME,COMPR",4
1703M32G03,"LINER, ASSY",4,1457M58G03,1,"FRAME,COMPR",4
1703M32G03,"LINER, ASSY",4,1457M58G04,1,"FRAME,COMPR",4
1703M32G03,"LINER, ASSY",4,1457M58G05,1,"FRAME,COMPR",4
1703M32G03,"LINER, ASSY",1,1703M32G03,4,"LINER, ASSY",4
1703M32G03,"LINER, ASSY",4,L60040G01,1,CORE MOD,4
1703M32G03,"LINER, ASSY",4,L60040G02,1,CORE MOD,4
1703M32G03,"LINER, ASSY",4,L60040G03,1,CORE MOD,4
1703M32G03,"LINER, ASSY",4,L60045G01,1,CORE MODULE,4
1703M32G03,"LINER, ASSY",4,L60045G04,1,CORE MODULE,4
4028T41P03,"GUIDE,AIR NOZS1",1,5099T12G01,1,NOZZLE,1
4028T41P03,"GUIDE,AIR NOZS1",1,5099T12G02,1,NOZZLE,1
4028T41P03,"GUIDE,AIR NOZS1",1,5099T12G03,1,NOZZLE,1
4028T41P03,"GUIDE,AIR NOZS1",1,5099T12G05,1,NOZZLE,1
4028T41P03,"GUIDE,AIR NOZS1",1,5130T35G01,1,"NOZZLE,TURB-S1",1
4028T41P03,"GUIDE,AIR NOZS1",1,5161T76G01,1,NOZZLE,1
4028T41P03,"GUIDE,AIR NOZS1",1,6030T01G30,1,"NOZZLE,TURB-S",1
4028T41P03,"GUIDE,AIR NOZS1",1,6030T01G32,1,"NOZZLE,TURB-S",1
4028T41P03,"GUIDE,AIR NOZS1",1,6030T01G34,1,"NOZZLE,TURB-S",1
4028T41P03,"GUIDE,AIR NOZS1",1,6030T01G35,1,"NOZZLE,TURB-S",1
4028T41P03,"GUIDE,AIR NOZS1",1,6030T01G36,1,"NOZZLE,TURB-S",1
4028T41P03,"GUIDE,AIR NOZS1",1,6030T01G38,1,"NOZZLE,TURB-S",1
1327M72G02,"SEAL,ROT-AIR",1,1327M72G02,1,"SEAL,ROT-AIR",1
1327M72G02,"SEAL,ROT-AIR",1,1457M73G01,1,ROTOR ASSY-HPT,1
1327M72G02,"SEAL,ROT-AIR",1,1457M73G02,1,ROTOR ASSY-HPT,1
1327M72G02,"SEAL,ROT-AIR",1,1862M70G01,1,ROTOR ASSEMBLY,1
1327M72G02,"SEAL,ROT-AIR",1,1862M70G02,1,ROTOR ASSEMBLY,1
1327M72G02,"SEAL,ROT-AIR",1,1862M70G03,1,ROTOR ASSEMBLY,1
1327M72G02,"SEAL,ROT-AIR",1,1862M70G04,1,ROTOR ASSEMBLY,1
1327M72G02,"SEAL,ROT-AIR",1,1862M70G05,1,ROTOR ASSEMBLY,1
1327M72G02,"SEAL,ROT-AIR",1,1862M70G06,1,ROTOR ASSEMBLY,1
1327M72G02,"SEAL,ROT-AIR",1,682L671G01,1,HPT ROTOR BUILD,1
1327M72G02,"SEAL,ROT-AIR",1,682L671G02,1,HPT ROTOR BUILD,1
1327M72G02,"SEAL,ROT-AIR",1,9255M20G01,1,ROTOR ASSY,1
1327M72G02,"SEAL,ROT-AIR",1,9255M20G02,1,ROTOR ASSY,1
1327M72G02,"SEAL,ROT-AIR",1,9255M20G03,1,ROTOR ASSY,1
1327M72G02,"SEAL,ROT-AIR",1,9255M20G04,1,ROTOR ASSY,1
1327M72G02,"SEAL,ROT-AIR",1,9255M20G05,1,ROTOR ASSY,1
1327M72G02,"SEAL,ROT-AIR",1,9255M20G06,1,ROTOR ASSY,1
1327M72G02,"SEAL,ROT-AIR",1,9255M20G07,1,ROTOR ASSY,1
1327M72G02,"SEAL,ROT-AIR",1,9255M20G08,1,ROTOR ASSY,1
1327M72G02,"SEAL,ROT-AIR",1,9255M20G09,1,ROTOR ASSY,1
1327M72G02,"SEAL,ROT-AIR",1,9255M20G10,1,ROTOR ASSY,1
1327M72G02,"SEAL,ROT-AIR",1,9255M20G11,1,ROTOR ASSY,1
1327M72G02,"SEAL,ROT-AIR",1,9255M20G12,1,ROTOR ASSY,1
1327M72G02,"SEAL,ROT-AIR",1,L43510G01,1,"ROTOR ASSY,HPT",1
1327M72G02,"SEAL,ROT-AIR",1,L43510G02,1,"ROTOR ASSY,HPT",1
1327M72G02,"SEAL,ROT-AIR",1,L43510G03,1,"ROTOR ASSY,HPT",1
1327M72G02,"SEAL,ROT-AIR",1,L43510G04,1,"ROTOR ASSY,HPT",1
1327M72G02,"SEAL,ROT-AIR",1,L43510G05,1,"ROTOR ASSY,HPT",1
1327M72G02,"SEAL,ROT-AIR",1,L43510G07,1,"ROTOR ASSY,HPT",1
1327M72G02,"SEAL,ROT-AIR",1,L43510G08,1,"ROTOR ASSY,HPT",1
1327M72G02,"SEAL,ROT-AIR",1,L43510G09,1,"ROTOR ASSY,HPT",1
1327M72G02,"SEAL,ROT-AIR",1,L43510G10,1,"ROTOR ASSY,HPT",1
1327M72G02,"SEAL,ROT-AIR",1,L43510G11,1,"ROTOR ASSY,HPT",1
1327M72G02,"SEAL,ROT-AIR",1,L43510G12,1,"ROTOR ASSY,HPT",1
1327M72G02,"SEAL,ROT-AIR",1,L43510G13,1,"ROTOR ASSY,HPT",1
1327M72G02,"SEAL,ROT-AIR",1,L43510G14,1,"ROTOR ASSY,HPT",1
1327M72G02,"SEAL,ROT-AIR",1,L43510G15,1,"ROTOR ASSY,HPT",1
1327M72G02,"SEAL,ROT-AIR",1,L43510G16,1,"ROTOR ASSY,HPT",1
1327M72G02,"SEAL,ROT-AIR",1,L43510G17,1,"ROTOR ASSY,HPT",1
1327M72G02,"SEAL,ROT-AIR",1,L43510G18,1,"ROTOR ASSY,HPT",1
1327M72G02,"SEAL,ROT-AIR",1,L43510G19,1,"ROTOR ASSY,HPT",1
1327M72G02,"SEAL,ROT-AIR",1,L43510G20,1,"ROTOR ASSY,HPT",1
1327M72G02,"SEAL,ROT-AIR",1,L43510G21,1,"ROTOR ASSY,HPT",1
1327M72G02,"SEAL,ROT-AIR",1,L57052G01,1,ROTOR ASSEMBLY,1
1327M72G02,"SEAL,ROT-AIR",1,L57052G02,1,ROTOR ASSEMBLY,1
1327M72G02,"SEAL,ROT-AIR",1,L57052G03,1,ROTOR ASSEMBLY,1
1327M72G02,"SEAL,ROT-AIR",1,L57052G04,1,ROTOR ASSEMBLY,1
1327M72G02,"SEAL,ROT-AIR",1,L57052G05,1,ROTOR ASSEMBLY,1
1327M72G02,"SEAL,ROT-AIR",1,L60051G01,1,HPT ROTOR,1
1327M72G02,"SEAL,ROT-AIR",1,L60051G03,1,HPT ROTOR,1
L47452P01,"COVER,WINDAGE",1,682L567G01,1,"KIT, RETROFIT",1
L47452P01,"COVER,WINDAGE",1,682L567G02,1,"KIT, RETROFIT",1
L47452P01,"COVER,WINDAGE",1,682L567G03,1,"KIT, RETROFIT",1
L47452P01,"COVER,WINDAGE",1,682L567G04,1,"KIT, RETROFIT",1
L47452P01,"COVER,WINDAGE",1,682L567G05,1,"KIT, RETROFIT",1
