ID,Part Number,Nomenclature ,QPA,QPE,GE NEG,Finished Part Supplier ,Engine Program,Engine Model,2015 QTY,Part Type,RM-Type,R/M Supplier,Plant,Yield ,Billet Diameter,Weight,Weight Type,Alloy,Spec,Flash Welding Permitted?,"Extend, Remove, or Negotiate?", R/M Unit Price 2014 , R/M Unit Price 2015 ,PO Amended  Y/N?, 2015 RM Delta , 2015 Material Deflation , 2015 Material Extended Value ,Machine Part Comments,NPI  - Leap/PP,Chip Revert  Part?,Alloy Family
763,2303M16G07,OGV - STAGE 10,1,1,Yes,67013-PARADIGM PRECISION-MALDEN OPERATIONS    ,0,,305,4013536-252P01,Seamless,Firth_Rixson,Monroe,1=2,8,52.5,Yielded,718+,B50TF317,,," $2,180.00 "," $2,180.00 ",Yes, $-   , $-   ," $664,900.00 ",,,,Ni
764,1687M34G08,"HSG,DAMP,#3BRG(GE90)(QPE=1 PER)",1,1,Yes,96140-BARNES AEROSPACE WINDSOR DIV            ,GE90,,3,1974D01,Seamless,Firth_Rixson,Monroe,1=1,4,6.2,Yielded,Ti 6-4,AMS 4928,,, $234.47 , $234.47 ,Yes, $-   , $-   , $703.41 ,,,,Ti
765,1687M34G08,"HSG,DAMP,#3BRG(GE90)(QPE=1 PER)",1,1,Yes,96140-BARNES AEROSPACE WINDSOR DIV            ,GE90,,3,1974D02,Seamless,Firth_Rixson,Monroe,1=1,4,6.2,Yielded,Ti 6-4,AMS 4928,,, $196.04 , $196.04 ,Yes, $-   , $-   , $588.12 ,,,,Ti
766,2595M84P01,RETAINING CLIP (GE90),12,12,Yes,96140-BARNES AEROSPACE WINDSOR DIV            ,GE90,,4311,2595M85 B50TF75G,Seamless,Firth_Rixson,Schlosser,1=143,0,0,0,0,0,,, $39.27 , $39.27 ,Yes, $-   , $-   ," $169,292.97 ",Being added to LTA 2015,,,0
767,2038M41G02,"SHROUD,STG 1",1,2,Yes,85472-SUN COUNTRY INDUSTRIES                  ,F110/F101/F118,,166,9992M65P01,Seamless,Firth_Rixson,Forged Metals (FMI),1=12,0,7.8,0,2219,AMS 4143,,, $5.77 , $5.66 ,Yes, $(0.11), $(18.26), $939.56 ,,,,Al
768,5060T89P05,SHROUD RETAINER,7,7,Yes,14750-B&F MACHINE                             ,0,,3671,TF5060T89P01,Seamless,Firth_Rixson,Monroe,1=49,0,0,0,0,0,,, $6.20 , $6.08 ,Yes, $(0.12), $(440.52)," $22,319.68 ",International Source change in 2015,,,0
769,5060T89P01,RET.,7,7,Yes,14750-B&F MACHINE                             ,0,,8688,TF5060T89P01,Seamless,Firth_Rixson,Monroe,1=49,3,0.2,0,WASP,AMS 5707,,, $6.20 , $6.08 ,Yes, $(0.12)," $(1,042.56)"," $52,823.04 ",2017,,,Ni
770,4088T35P02,"PLATE,  NUT",1,13,Yes,61701-MOELLER MANUFACTURING                   ,CT7/ T700,,13020,4088T35P02,Seamless,Firth_Rixson,Forged Metals (FMI),1=144,6,0.4,Yielded,909,C50TF95,,, $6.64 , $6.51 ,Yes, $(0.13)," $(1,692.60)"," $84,760.20 ",,,,Ni
771,5100T66P01,"IGV SHROUD, F414",10,10,Yes,80739-PARADIGM PRECISION - TEMPE OPERATIONS   ,UNKNOWN,,297,5100T66P01/P02,Seamless,Firth_Rixson,Forged Metals (FMI),1=56,0,0.6,0,2219,AMS 4143,,, $6.42 , $6.29 ,Yes, $(0.13), $(38.61)," $1,868.13 ",B&F new source - Paradigm only has chedules in 1Q2015,,,Al
772,5100T66P01,"IGV SHROUD, F414",10,10,Yes,14750-B&F MACHINE                             ,UNKNOWN,,297,5100T66P01/P02(ref),Seamless,Firth_Rixson,Forged Metals (FMI),1=56,0,0.6,0,2219,AMS 4143,,, $6.42 , $6.29 ,Yes, $(0.13), $(38.61)," $1,868.13 ",,,,Al
773,5100T66P02,"IGV SHROUD, F414",10,10,Yes,80739-PARADIGM PRECISION - TEMPE OPERATIONS   ,CF6-6,,246,5100T66P01/P02,Seamless,Firth_Rixson,Forged Metals (FMI),1=56,0,0.6,0,2219,AMS 4143,,, $6.42 , $6.29 ,Yes, $(0.13), $(31.98)," $1,547.34 ",B&F new source - Paradigm only has chedules in 1Q2015,,,Al
774,5100T66P02,"IGV SHROUD, F414",10,10,Yes,14750-B&F MACHINE                             ,CF6-6,,246,5100T66P01/P02(ref),Seamless,Firth_Rixson,Forged Metals (FMI),1=56,0,0.6,0,2219,AMS 4143,,, $6.42 , $6.29 ,Yes, $(0.13), $(31.98)," $1,547.34 ",,,,Al
775,2038M41G01,"SHROUD,STG 1",1,10,Yes,28138-ADOM ENGINEERING                        ,F110/F101/F118,,1602,9992M65P01,Seamless,Firth_Rixson,Forged Metals (FMI),1=11,7,7.8,Yielded,2219,AMS 4143,,, $6.30 , $6.17 ,Yes, $(0.13), $(208.26)," $9,884.34 ",,,,Al
776,2038M41G01,"SHROUD,STG 1",1,10,Yes,85472-SUN COUNTRY INDUSTRIES                  ,F110/F101/F118,,1602,9992M65P01,Seamless,Firth_Rixson,Forged Metals (FMI),1=11,7,7.8,Yielded,2219,AMS 4143,,, $6.30 , $6.17 ,Yes, $(0.13), $(208.26)," $9,884.34 ",,,,Al
777,2038M41G02,"SHROUD,STG 1",1,2,Yes,28138-ADOM ENGINEERING                        ,F110/F101/F118,,166,9992M65P01,Seamless,Firth_Rixson,Forged Metals (FMI),1=11,0,7.8,0,2219,AMS 4143,,, $6.30 , $6.17 ,Yes, $(0.13), $(21.58)," $1,024.22 ",,,,Al
778,9977013-971P01,SPLIT RING AFT,,,No,81749-SPACE-CRAFT MANUFACTURING               ,CF6-6,,39,9977013-971P01,Seamless,Firth_Rixson,Schlosser,1=8,0,0,0,0,0,,,  $                          -   ,  $                   -   ,N/A,#VALUE!,#VALUE!,#VALUE!,,,,0
779,9994M18G03,SHROUD,10,10,Yes,91174-PCC AEROSTRUCTURES - WILKES- BARRE. LLC ,F118,,203,9994M18P01,Seamless,Firth_Rixson,Schlosser,1=11,6,0.6,0,2219,AMS 4144,,, $10.18 , $10.00 ,Yes, $(0.18), $(36.54)," $2,030.00 ",,,,Al
780,5078T28G02,SHROUD,6,6,Yes,14750-B&F MACHINE                             ,"CT7-9, T700",,20,TF5060T89P02,Seamless,Firth_Rixson,Monroe,1=42,3,0.2,Yielded,WASP,AMS 5707,,, $8.81 , $8.63 ,Yes, $(0.18), $(3.60), $172.60 ,,,,Ni
781,5078T28G04,S2 SHROUD RTNR,6,6,Yes,14750-B&F MACHINE                             ,0,,55,5060T89P02,Seamless,Firth_Rixson,Monroe,1=42,3,13.0,Yielded,WASP,AMS 5707,,, $8.81 , $8.63 ,Yes, $(0.18), $(9.90), $474.65 ,,,,Ni
782,5078T28G03,"RET,SHRD STG2",6,6,Yes,14750-B&F MACHINE                             ,"CT7-9, T700",,501,TF5060T89P02,Seamless,Firth_Rixson,Monroe,1=42,3,13.0,Yielded,WASP,AMS 5707,,, $8.81 , $8.63 ,Yes, $(0.18), $(90.18)," $4,323.63 ",,,,Ni
783,5060T89P02,RET.,6,6,Yes,14750-B&F MACHINE                             ,0,,5377,TF5060T89P02,Seamless,Firth_Rixson,Monroe,1=42,3,13.0,0,WASP,AMS 5707,,, $8.81 , $8.63 ,Yes, $(0.18), $(967.86)," $46,403.51 ",2017,,,Ni
784,5049T71P02,SHROUD STG 1 CPD LEAP PROGRAM,8,8,Yes,14750-B&F MACHINE                             ,LM2500,,409,5049T71P01,Seamless,Firth_Rixson,Forged Metals (FMI),1=28,7,9.8,Yielded,6061,AMS 4127,,, $9.62 , $9.43 ,Yes, $(0.19), $(77.71)," $3,856.87 ",,,,Al
785,1805M29P01,"PLATE,FAIRING(GE90)",48,48,Yes,96140-BARNES AEROSPACE WINDSOR DIV            ,GE90,,7834,8386 Firth Blueprint #,Seamless,Firth_Rixson,Forged Metals (FMI),1=816,9.5,0.3,Yielded,R41,B50TF110,,, $9.56 , $9.37 ,Yes, $(0.19)," $(1,488.46)"," $73,404.58 ",,,,Ni
786,2038M42G02,"SHROUD,STG 2",1,2,Yes,28138-ADOM ENGINEERING                        ,F110/F101/F118,,364,9994M18P01,Seamless,Firth_Rixson,Forged Metals (FMI),1=11,0,0.6,0,2219,AMS 4144,,, $10.18 , $9.98 ,Yes, $(0.20), $(72.80)," $3,632.72 ",,,,Al
787,2038M42G02,"SHROUD,STG 2",1,2,Yes,85472-SUN COUNTRY INDUSTRIES                  ,F110/F101/F118,,364,9994M18P01,Seamless,Firth_Rixson,Forged Metals (FMI),1=11,0,0.6,0,2219,AMS 4144,,, $10.18 , $9.98 ,Yes, $(0.20), $(72.80)," $3,632.72 ",,,,Al
788,2038M42G01,"SHROUD,STG 2",1,10,Yes,85472-SUN COUNTRY INDUSTRIES                  ,F110/F101/F118,,110,9994M18P01,Seamless,Firth_Rixson,Forged Metals (FMI),1=11,0,0.6,0,2219,AMS 4144,,, $10.18 , $9.98 ,Yes, $(0.20), $(22.00)," $1,097.80 ",,,,Al
789,2038M42G01,"SHROUD,STG 2",1,10,Yes,61701-MOELLER MANUFACTURING                   ,F110/F101/F118,,110,9994M18P01,Seamless,Firth_Rixson,Forged Metals (FMI),1=11,0,0.6,0,2219,AMS 4144,,, $10.18 , $9.98 ,Yes, $(0.20), $(22.00)," $1,097.80 ",,,,Al
790,4004M79G04,FWD STATOR SHROUD KIT FFM45,1,1,Yes,28138-ADOM ENGINEERING                        ,F110,,58,9992M65P01,Seamless,Firth_Rixson,Forged Metals (FMI),1=11,7,7.8,0,2219,AMS 4143,,, $10.18 , $9.98 ,Yes, $(0.20), $(11.60), $578.84 ,,,,Al
791,4004M79G04,FWD STATOR SHROUD KIT FFM45,1,1,Yes,28138-ADOM ENGINEERING                        ,F110,,58,9992M65P01,Seamless,Firth_Rixson,Forged Metals (FMI),1=11,7,7.8,0,2219,AMS 4143,,, $10.18 , $9.98 ,Yes, $(0.20), $(11.60), $578.84 ,,,,Al
792,4004M79G04,FWD STATOR SHROUD KIT FFM45,1,1,Yes,28138-ADOM ENGINEERING                        ,F110,,58,9994M18P01,Seamless,Firth_Rixson,Forged Metals (FMI),1=11,6,0.6,0,2219,AMS 4144,,, $10.18 , $9.98 ,Yes, $(0.20), $(11.60), $578.84 ,,,,Al
793,4004M79G04,FWD STATOR SHROUD KIT FFM45,1,1,Yes,28138-ADOM ENGINEERING                        ,F110,,58,9994M18P01,Seamless,Firth_Rixson,Forged Metals (FMI),1=11,6,0.6,0,2219,AMS 4144,,, $10.18 , $9.98 ,Yes, $(0.20), $(11.60), $578.84 ,,,,Al
794,2038M42G01,"SHROUD,STG 2",1,10,Yes,28138-ADOM ENGINEERING                        ,F110/F101/F118,,110,9994M18P01,Seamless,Firth_Rixson,Forged Metals (FMI),1=11,0,0.6,0,2219,AMS 4144,,, $10.18 , $9.98 ,Yes, $(0.20), $(22.00)," $1,097.80 ",,,,Al
795,9992M75G17,STG 5 LINER,10,10,Yes,61701-MOELLER MANUFACTURING                   ,F110,,669,9992M75G03-F,Seamless,Firth_Rixson,Monroe,1=50,6,2.4,0,17.4PH,AMS 5643,,, $10.64 , $10.43 ,Yes, $(0.21), $(140.49)," $6,977.67 ",,,,St
796,4004M76G01,HPCS FWD LINER KIT,1,1,Yes,62413-BRITT AERO                              ,F101,,2,9992M75G03-F,Seamless,Firth_Rixson,Monroe,1=50,6,2.4,0,17.4PH,AMS 5643,,, $10.65 , $10.43 ,Yes, $(0.22), $(0.44), $20.86 ,,,,St
797,4004M76G01,HPCS FWD LINER KIT,1,1,Yes,61701-MOELLER MANUFACTURING                   ,F101,,2,9992M75G03-F,Seamless,Firth_Rixson,Monroe,1=50,6,2.4,0,17.4PH,AMS 5643,,, $10.65 , $10.43 ,Yes, $(0.22), $(0.44), $20.86 ,,,,St
798,4004M76G04,HPCS FWD LINER KIT,10,,Yes,62413-BRITT AERO                              ,F110-100,,26,9992M75G17-F,Seamless,Firth_Rixson,Monroe,1=50,0,0,0,0,0,,, $10.65 , $10.43 ,Yes, $(0.22), $(5.72), $271.18 ,,,,0
799,4004M76G04,PCS FWD LINER KIT,,,Yes,61701-MOELLER MANUFACTURING                   ,F110-100,,26,9992M75G03-F,Seamless,Firth_Rixson,Monroe,1=50,6,2.4,0,17.4PH,AMS 5643,,, $10.65 , $10.43 ,Yes, $(0.22), $(5.72), $271.18 ,,,,St
800,9992M75G03,LINER STG5 MIL,10,10,Yes,62413-BRITT AERO                              ,F118,,76,9992M75G03-F,Seamless,Firth_Rixson,Monroe,1=50,6,2.4,0,17.4PH,AMS 5643,,, $10.65 , $10.43 ,Yes, $(0.22), $(16.72), $792.68 ,,,,St
801,9992M75G03,LINER STG5 MIL,10,10,Yes,61701-MOELLER MANUFACTURING                   ,F118,,76,9992M75G03-F,Seamless,Firth_Rixson,Monroe,1=50,6,2.4,0,17.4PH,AMS 5643,,, $10.65 , $10.43 ,Yes, $(0.22), $(16.72), $792.68 ,,,,St
802,9992M75G17,STG 5 LINER,10,10,Yes,62413-BRITT AERO                              ,F110,,669,9992M75G03-F,Seamless,Firth_Rixson,Monroe,1=50,6,2.4,0,17.4PH,AMS 5643,,, $10.65 , $10.43 ,Yes, $(0.22), $(147.18)," $6,977.67 ",,,,St
803,4907T22P01,"OTR LINER SEAL, CF34",1,3,Yes,91174-PCC AEROSTRUCTURES - WILKES- BARRE. LLC ,CF34 ,,0,4907T22 P01 RM,Seamless,Firth_Rixson,Monroe,1=1,6,11.1,Yielded,HAST X,AMS 5754,,, $719.00 , $718.73 ,Yes, $(0.27), $-   , $-   ,,,,Ni
804,4004M76G01,HPCS FWD LINER KIT,1,1,Yes,62413-BRITT AERO                              ,F101,,2,9992M74G05-F,Seamless,Firth_Rixson,Monroe,1=36,6,2.7,0,17.4PH,AMS 5643,,, $14.77 , $14.47 ,Yes, $(0.30), $(0.60), $28.94 ,,,,St
805,4004M76G01,HPCS FWD LINER KIT,1,1,Yes,61701-MOELLER MANUFACTURING                   ,F101,,2,9992M74G05-F,Seamless,Firth_Rixson,Monroe,1=36,6,2.7,0,17.4PH,AMS 5643,,, $14.77 , $14.47 ,Yes, $(0.30), $(0.60), $28.94 ,,,,St
806,4004M76G04,HPCS FWD LINER KIT,10,,Yes,62413-BRITT AERO                              ,F110-100,,26,9992M74G05-F,Seamless,Firth_Rixson,Monroe,1=36,6,2.7,0,17.4PH,AMS 5643,,, $14.77 , $14.47 ,Yes, $(0.30), $(7.80), $376.22 ,,,,St
807,4004M76G04,PCS FWD LINER KIT,20,,Yes,61701-MOELLER MANUFACTURING                   ,F110-100,,26,9992M74G05-F,Seamless,Firth_Rixson,Monroe,1=36,6,2.7,0,17.4PH,AMS 5643,,, $14.77 , $14.47 ,Yes, $(0.30), $(7.80), $376.22 ,,,,St
808,9992M74G05,LINER STG4 MIL,10,10,Yes,62413-BRITT AERO                              ,F118,,1181,9992M74G05-F,Seamless,Firth_Rixson,Monroe,1=36,6,2.7,Yielded,17.4PH,AMS 5643,,, $14.77 , $14.47 ,Yes, $(0.30), $(354.30)," $17,089.07 ",,,,St
809,9992M74G05,LINER STG4 MIL,10,10,Yes,61701-MOELLER MANUFACTURING                   ,F118,,1181,9992M74G05-F,Seamless,Firth_Rixson,Monroe,1=36,6,2.7,Yielded,17.4PH,AMS 5643,,, $14.77 , $14.47 ,Yes, $(0.30), $(354.30)," $17,089.07 ",,,,St
810,L41022P06,"SEAL,VANES STG1",1,2,Yes,67013-PARADIGM PRECISION-MALDEN OPERATIONS    ,LM,,8,L41022P05,Seamless,Firth_Rixson,Forged Metals (FMI),1=22,0,0,0,0,0,,, $20.50 , $20.09 ,Yes, $(0.41), $(3.28), $160.72 ,,,,0
811,5129T69P02,SHROUD COMPRESSOR STATOR STAGE 4,2,2,Yes,91174-PCC AEROSTRUCTURES - WILKES- BARRE. LLC ,CF34 ,,1337,4128T16P01,Seamless,Firth_Rixson,Monroe,1=11,6.5,1.1,0,2219,AMS 4143,,, $21.91 , $21.45 ,Yes, $(0.46), $(615.02)," $28,678.65 ",,,,Al
812,5129T69P01,SHROUD COMPRESSOR STATOR STAGE 4,10,10,Yes,91174-PCC AEROSTRUCTURES - WILKES- BARRE. LLC ,CF34 ,,7397,4128T16P01,Seamless,Firth_Rixson,Monroe,1=11,6.5,1.1,Yielded,2219,AMS 4143,,, $21.91 , $21.45 ,Yes, $(0.46)," $(3,402.62)"," $158,665.65 ",,,,Al
813,9644M06P03,CLAMP HUB,5,5,Yes,14750-B&F MACHINE                             ,CF6-6,,108,TF9644M06P03,Seamless,Firth_Rixson,Forged Metals (FMI),1=18,4,1.6,Yielded,718,C50TF6,,, $25.19 , $24.69 ,Yes, $(0.50), $(54.00)," $2,666.52 ",,,,Ni
814,L41022P05,"SEAL,VANES STG1",1,6,Yes,67013-PARADIGM PRECISION-MALDEN OPERATIONS    ,LM,,6,L41022P05,Seamless,Firth_Rixson,Forged Metals (FMI),1=18,0,0,0,0,0,,, $25.05 , $24.55 ,Yes, $(0.50), $(3.00), $147.30 ,,,,0
815,4080T44P01,CONNECTOR,1,1,Yes,67013-PARADIGM PRECISION-MALDEN OPERATIONS    ,F414,,11,4080T44P01,Seamless,Firth_Rixson,Monroe,1=143,8,0.7,Yielded,Ti 6-4,AMS 4928,,, $24.85 , $24.35 ,Yes, $(0.50), $(5.50), $267.85 ,,,,Ti
816,2038M43G01,"SHROUD,STG 3",1,10,Yes,85472-SUN COUNTRY INDUSTRIES                  ,F110/F101/F118,,282,1277M88P01,Seamless,Firth_Rixson,Forged Metals (FMI),1=9,0,21.5,0,347,AMS 5646,,, $24.78 , $24.28 ,Yes, $(0.50), $(141.00)," $6,846.96 ",,,,St
817,2038M43G01,"SHROUD,STG 3",1,10,Yes,28138-ADOM ENGINEERING                        ,F110/F101/F118,,282,1277M88P01,Seamless,Firth_Rixson,Monroe,1=9,0,21.5,0,347,AMS 5646,,, $24.78 , $24.28 ,Yes, $(0.50), $(141.00)," $6,846.96 ",,,,St
818,4050T91P01,STG 2 SHR RETN,12,12,Yes,49162-JET INDUSTRIES                          ,T64,,12,4050T90G01,Seamless,Firth_Rixson,Monroe,1=120,6,0.4,Yielded,R41,B50TF110,,, $27.86 , $27.31 ,Yes, $(0.55), $(6.60), $327.72 ,,,,Ni
819,2038M43G02,"SHROUD,STG 3",1,2,Yes,85472-SUN COUNTRY INDUSTRIES                  ,F110/F101/F118,,177,1277M88P01,Seamless,Firth_Rixson,Forged Metals (FMI),1=8,0,21.5,0,347,AMS 5646,,, $27.88 , $27.32 ,Yes, $(0.56), $(99.12)," $4,835.64 ",,,,St
820,2038M43G02,"SHROUD,STG 1",1,2,Yes,28138-ADOM ENGINEERING                        ,F110/F101/F118,,177,1277M88P01,Seamless,Firth_Rixson,Monroe,1=8,0,21.5,0,347,AMS 5646,,, $27.88 , $27.32 ,Yes, $(0.56), $(99.12)," $4,835.64 ",,,,St
821,5026T64G13,SHROUD-COMPR-S1,1,1,Yes,85472-SUN COUNTRY INDUSTRIES                  ,CF34 ,,3,9899539-426P01,Seamless,Firth_Rixson,Forged Metals (FMI),1=7,19.5,4.2,0,6061,AMS 4127,,, $27.84 , $27.28 ,Yes, $(0.56), $(1.68), $81.84 ,,,,Al
822,5026T64G11,SEAL SHROUD,1,1,Yes,85472-SUN COUNTRY INDUSTRIES                  ,CF34 ,,25,9899539-426P01,Seamless,Firth_Rixson,Forged Metals (FMI),1=7,19.5,4.2,0,6061,AMS 4127,,, $27.84 , $27.28 ,Yes, $(0.56), $(14.00), $682.00 ,,,,Al
823,5026T64G14,SHROUD-COMPR-S1,1,1,Yes,85472-SUN COUNTRY INDUSTRIES                  ,CF34 ,,58,9899539-426P01,Seamless,Firth_Rixson,Forged Metals (FMI),1=7,19.5,4.2,0,6061,AMS 4127,,, $27.84 , $27.28 ,Yes, $(0.56), $(32.48)," $1,582.24 ",,,,Al
824,5129T68P02,SHROUD COMPRESSOR STATOR STAGE 3,2,2,Yes,91174-PCC AEROSTRUCTURES - WILKES- BARRE. LLC ,CF34 ,,1063,4128T15P01,Seamless,Firth_Rixson,Monroe,1=9,6.5,1.2,Yielded,2219,AMS 4143,,, $28.78 , $28.22 ,Yes, $(0.56), $(595.28)," $29,997.86 ",,,,Al
825,5129T68P01,SHROUD COMPRESSOR STATOR STAGE 3,8,8,Yes,91174-PCC AEROSTRUCTURES - WILKES- BARRE. LLC ,CF34 ,,4873,4128T15P01,Seamless,Firth_Rixson,Monroe,1=9,6.5,1.2,Yielded,2219,AMS 4143,,, $28.78 , $28.22 ,Yes, $(0.56)," $(2,728.88)"," $137,516.06 ",,,,Al
826,5026T62G11,SHROUD-COMPR-S2,1,1,Yes,85472-SUN COUNTRY INDUSTRIES                  ,CF34 ,,63,9899539-426P02,Seamless,Firth_Rixson,Forged Metals (FMI),1=7,7,4.0,0,6061,AMS 4127,,, $28.91 , $28.34 ,Yes, $(0.57), $(35.91)," $1,785.42 ",,,,Al
827,5026T62G10,SEAL SHROUD,1,1,Yes,85472-SUN COUNTRY INDUSTRIES                  ,CF34,,7,9899539-426P02,Seamless,Firth_Rixson,Forged Metals (FMI),1=7,7,4.0,0,6061,AMS 4127,,, $28.91 , $28.34 ,Yes, $(0.57), $(3.99), $198.38 ,,,,Al
828,4050T90G01,STG1 SHRD RETN,12,12,Yes,14750-B&F MACHINE                             ,UNKNOWN,,148,4050T90G01MR10,Seamless,Firth_Rixson,Monroe,1=120,6,0.4,Yielded,R41,B50TF110,,, $29.46 , $28.87 ,Yes, $(0.59), $(87.32)," $4,272.76 ",,,,Ni
829,5079T03P01,"SHIELD, BOLT",4,4,Yes,49162-JET INDUSTRIES                          ,CF34 ,,216,5079T03P01,Seamless,Firth_Rixson,Forged Metals (FMI),1=7,4,34.0,Yielded,718,B50TF15,,, $30.97 , $30.35 ,Yes, $(0.62), $(133.92)," $6,555.60 ",,,,Ni
830,9502M47P01,"COLLAR, SEAL",1,1,Yes,65585-NUMET MACHINING TECHNIQUES              ,F118,,61,TF-9502M47P01,Seamless,Firth_Rixson,Monroe,1=3,4,12.3,Yielded,410,AMS 5613,,, $23.33 , $22.71 ,Yes, $(0.62), $(37.82)," $1,385.31 ",,,,St
831,4001M69G01,HPCS SHROUD KIT,1,1,Yes,65585-NUMET MACHINING TECHNIQUES              ,CF6/LM6000,,71,9379M40P01,Seamless,Firth_Rixson,Forged Metals (FMI),1=1,6,8.2,0,6061,AMS 4127,,, $33.79 , $33.11 ,Yes, $(0.68), $(48.28)," $2,350.81 ",,,,Al
832,4001M69G01,HPCS SHROUD KIT,1,1,Yes,65585-NUMET MACHINING TECHNIQUES              ,CF6/LM6000,,71,9379M40P02,Seamless,Firth_Rixson,Forged Metals (FMI),1=1,0,0,0,0,0,,, $33.79 , $33.11 ,Yes, $(0.68), $(48.28)," $2,350.81 ",,,,0
833,4096694-903P02,SEGMENT,,,Yes,61701-MOELLER MANUFACTURING                   ,T700,,461,4096694-903P02,Seamless,Firth_Rixson,Monroe,1=4,3,1.2,Yielded,600,AMS 5665,,, $35.34 , $34.63 ,Yes, $(0.71), $(327.31)," $15,964.43 ",,,,Ni
834,4096694-903P02,SEGMENT,1,,Yes,14750-B&F MACHINE                             ,T700,,461,4096694-903P02,Seamless,Firth_Rixson,Monroe,1=4,3,1.2,Yielded,600,AMS 5665,,, $35.34 , $34.63 ,Yes, $(0.71), $(327.31)," $15,964.43 ",,,,Ni
835,4096694-905P02,SEGMENT,,,Yes,61701-MOELLER MANUFACTURING                   ,TF34,,264,4096694-905P02,Seamless,Firth_Rixson,Monroe,1=4,0,0,0,0,0,,, $36.16 , $35.44 ,Yes, $(0.72), $(190.08)," $9,356.16 ",,,,0
836,4096694-905P02,SEGMENT,1,,Yes,14750-B&F MACHINE                             ,TF34,,264,5096694-905P02,Seamless,Firth_Rixson,Monroe,1=4,0,0,0,0,0,,, $36.16 , $35.44 ,Yes, $(0.72), $(190.08)," $9,356.16 ",,,,0
837,4055T72P01,"RING,SEAL-AFT",1,1,Yes,61701-MOELLER MANUFACTURING                   ,F404,,105,17A137-316P01 ,Seamless,Firth_Rixson,Monroe,1=12,0,3.6,0,17.4PH,AMS 5643,,, $36.73 , $36.00 ,Yes, $(0.73), $(76.65)," $3,780.00 ",,,,St
838,4096694-904P02,SEGMENT,,,Yes,61701-MOELLER MANUFACTURING                   ,T700,,420,4096694-904P02,Seamless,Firth_Rixson,Monroe,1=4,3,1.3,Yielded,600,AMS 5665,,, $37.93 , $37.18 ,Yes, $(0.75), $(315.00)," $15,615.60 ",,,,Ni
839,4096694-904P02,SEGMENT,1,,Yes,14750-B&F MACHINE                             ,T700,,420,4096694-904P02,Seamless,Firth_Rixson,Monroe,1=4,3,1.3,Yielded,600,AMS 5665,,, $37.93 , $37.18 ,Yes, $(0.75), $(315.00)," $15,615.60 ",,,,Ni
840,5116T71G03,COMPRESSOR CASE ASSY,1,1,Yes,62169-GKN AEROSPACE NEWINGTON LLC             ,F414,,129,23680879,Seamless,Firth_Rixson,Forged Metals (FMI),1=1,0,0,0,0,0,,," $2,923.00 ",,No," $(2,923.00)"," $(377,067.00)", $-   ,,,,0
841,2500M47P01,Diffuser,,,Yes,00763-TURBINE ENGINE COMPONENTS TEXTRON       ,LEAP A/C,,12,4013748-223P01,Seamless,Firth_Rixson,Schlosser,,0,0,0,718+,B50TF317 CL-A,,,,,NPI, $-   , $-   , $-   ,,Yes,,0
842,4096708-584P07,CFE738 STG 3 SEGMENT - BORESCOPE HOLE,1,,Yes,14750-B&F MACHINE                             ,CFE738,,1,TF4096708-584P01,Seamless,Firth_Rixson,Forged Metals (FMI),1=18,0,0,0,0,0,,, $39.85 , $39.06 ,Yes, $(0.79), $(0.79), $39.06 ,,,,0
843,4096708-584P06,GE38 STG. 3 SEGMENT,1,,Yes,14750-B&F MACHINE                             ,CFE738,,38,4096708-584P01,Seamless,Firth_Rixson,Forged Metals (FMI),1=18,6,2.4,0,600,AMS 5665,,, $39.85 , $39.06 ,Yes, $(0.79), $(30.02)," $1,484.28 ",,,,Ni
844,1584M76P01,NUT SPANNER,1,1,Yes,49162-JET INDUSTRIES                          ,CF6,,37,1584M76P01,Seamless,Firth_Rixson,Monroe,1=3,4,3.6,Yielded,4340VAR,AMS 6414,,, $39.90 , $39.10 ,Yes, $(0.80), $(29.60)," $1,446.70 ",,,,St
845,L43802G01,"SHROUD, COMP STATOR - IGV",1,2,Yes,85472-SUN COUNTRY INDUSTRIES                  ,LM2500,,374,L43802P01,Seamless,Firth_Rixson,Forged Metals (FMI),1=2,7,11.8,Yielded,6061,AMS 4127,,, $42.84 , $41.98 ,Yes, $(0.86), $(321.64)," $15,700.52 ",,,,Al
846,L43802G01,"SHROUD, COMP STATOR - IGV",1,2,Yes,85472-SUN COUNTRY INDUSTRIES                  ,LM2500,,374,L43802P02,Seamless,Firth_Rixson,Forged Metals (FMI),1=2,7,11.8,Yielded,6061,AMS 4127,,, $42.84 , $41.98 ,Yes, $(0.86), $(321.64)," $15,700.52 ",,,,Al
847,4096708-585P06,STG 4 SEGMENT,,,Yes,49162-JET INDUSTRIES                          ,GE38,,82,4096708-585P01,Seamless,Firth_Rixson,Monroe,1=18,4,34.1,0,600,AMS 5665,,, $45.00 , $44.10 ,Yes, $(0.90), $(73.80)," $3,616.20 ",,,,Ni
848,9691M37P01,"RING, SEAL",1,1,Yes,49162-JET INDUSTRIES                          ,LM2500,,72,9691M37P01,Seamless,Firth_Rixson,Schlosser,1=1,6,4.2,Yielded,6061,AMS 4127,,, $44.81 , $43.91 ,Yes, $(0.90), $(64.80)," $3,161.52 ",,,,Al
